Id,Player,DOB,PER_avg,GP_avg,Seasons
Goodwbr01,Brandon Goodwin,10/2/1995,19.473824077653187,4.0,1
Bjeline01,Nemanja Bjelica,5/9/1988,19.4494739737986,11.333333333333334,6
Brownti01,Tierre Brown,6/3/1979,19.44265270893988,8.0,1
Foylead01,Adonal Foyle,3/9/1975,19.39370465546143,12.857142857142858,7
Milleda01,Darius Miller,3/21/1990,19.359276244143675,17.0,3
Tinslja01,Jamaal Tinsley,2/28/1978,19.351842836168608,13.9,10
Arenagi01,Gilbert Arenas,1/6/1982,19.301788885034895,20.88888888888889,9
Maxieja01,Jason Maxiell,2/18/1983,19.29852386264105,10.857142857142858,7
Mannida01,Danny Manning,5/17/1966,19.29746425667035,11.333333333333334,3
Fundela01,Lawrence Funderburke,12/15/1970,19.273671947831065,8.0,3
Looneke01,Kevon Looney,2/6/1996,19.254985733599412,10.0,3
Hillge01,George Hill,5/4/1986,19.243807370239292,18.692307692307693,13
Ilyaser01,Ersan Ilyasova,5/15/1987,19.229936357148883,16.416666666666668,12
Hieldbu01,Buddy Hield,12/17/1992,19.19459936233968,26.0,5
Smithjo03,Josh Smith,12/5/1985,19.19063502828169,23.833333333333332,12
Mcgeeja01,JaVale McGee,1/19/1988,19.166987219157296,9.428571428571429,7
Grantje02,Jerian Grant,10/9/1992,19.109800254081144,6.75,4
Majerda01,Dan Majerle,9/9/1965,19.07170135973139,18.2,5
Simmobe01,Ben Simmons,7/20/1996,19.051216212535493,26.0,4
Novakst01,Steve Novak,6/13/1983,19.009563650500894,9.375,8
Augusdj01,D.J. Augustin,11/10/1987,19.00126782106347,16.5,12
Smithjo02,Joe Smith,7/26/1975,18.96961227843187,18.846153846153847,13
Maggeco01,Corey Maggette,11/12/1979,18.968141935236638,17.923076923076923,13
Jonesda02,Dahntay Jones,12/27/1980,18.962993977472735,7.4,10
Barnema02,Matt Barnes,3/9/1980,18.96145137281129,16.615384615384617,13
Cartean01,Anthony Carter,6/16/1975,18.94806265843796,12.818181818181818,11
Leeda02,David Lee,4/29/1983,18.869948874264225,20.916666666666668,12
Watsocj01,C.J. Watson,4/17/1984,18.86864636695361,13.25,8
Hamilri01,Richard Hamilton,2/14/1978,18.84365422095126,22.142857142857142,14
Zellety01,Tyler Zeller,1/17/1990,18.82608614566424,12.25,4
Richajo01,Josh Richardson,9/15/1993,18.797956485834934,23.5,6
Stojape01,Peja Stojakovic,6/9/1977,18.7924325774539,22.076923076923077,13
Ukicro01,Roko Ukic,5/12/1984,18.7818314956671,5.0,1
Greendr01,Draymond Green,3/4/1990,18.764847815542836,20.444444444444443,9
Lynchge01,George Lynch,9/3/1970,18.75181967243057,17.0,8
Sessira01,Ramon Sessions,4/11/1986,18.732395031387643,15.11111111111111,9
Carusal01,Alex Caruso,2/28/1994,18.720282272775705,10.0,4
Monrogr01,Greg Monroe,6/4/1990,18.717462404947394,20.25,8
Netora01,Raul Neto,5/19/1992,18.697220155003432,11.333333333333334,3
Noelne01,Nerlens Noel,4/10/1994,18.62880631089796,12.666666666666666,6
Davised01,Ed Davis,6/5/1989,18.62266709534754,9.125,8
Beaslmi01,Michael Beasley,1/9/1989,18.613179078268555,11.625,8
Thorpot01,Otis Thorpe,8/5/1962,18.60737347467141,13.75,4
Barrybr01,Brent Barry,12/31/1971,18.56178293434597,17.923076923076923,13
Stiemgr01,Greg Stiemsma,9/26/1985,18.54365606467714,10.0,1
Lowryky01,Kyle Lowry,3/25/1986,18.53517280668408,22.733333333333334,15
Connapa01,Pat Connaughton,1/6/1993,18.499305537147514,11.2,5
Childch01,Chris Childs,11/20/1967,18.4608559765548,21.833333333333332,6
Hawessp01,Spencer Hawes,4/28/1988,18.409313795721623,12.333333333333334,9
Mckeyde01,Derrick McKey,10/10/1966,18.398094229029756,14.333333333333334,6
Jamisan01,Antawn Jamison,6/12/1976,18.391398999167198,22.625,16
Nelsoja01,Jameer Nelson,2/9/1982,18.372434976691522,18.071428571428573,14
Bledser01,Eric Bledsoe,12/9/1989,18.3722987684458,18.428571428571427,7
Johnsla02,Larry Johnson,3/14/1969,18.29885162282249,22.75,4
Johnsla01,Larry Johnson,11/28/1954,18.298851622822486,22.75,4
Roziete01,Terry Rozier,3/17/1994,18.296080124153498,19.4,5
Onealro01,Royce O'Neale,6/5/1993,18.288947735379427,14.75,4
Farmajo01,Jordan Farmar,11/30/1986,18.288281309372604,9.0,8
Paytoga02,Gary Payton,12/1/1992,18.25674208257567,29.9,10
Paytoga01,Gary Payton,7/23/1968,18.25674208257567,29.9,10
Millean02,Andre Miller,3/19/1976,18.245539199510926,24.764705882352942,17
Mcleoke01,Keith McLeod,11/5/1979,18.22468221292205,7.333333333333333,3
Boykiea01,Earl Boykins,6/2/1976,18.201339561965046,13.090909090909092,11
Mcderdo01,Doug McDermott,1/3/1992,18.19691918298741,13.333333333333334,6
Arroyca01,Carlos Arroyo,7/30/1979,18.161665664119614,9.428571428571429,7
Oquinky01,Kyle O'Quinn,3/26/1990,18.13960973582545,6.0,6
Stoudam01,Amar'e Stoudemire,11/16/1982,18.13416207919182,15.0,5
Hansbty01,Tyler Hansbrough,11/3/1985,18.09749613792943,8.0,6
Gayru01,Rudy Gay,8/17/1986,18.093392580978843,23.2,15
Allenja01,Jarrett Allen,4/21/1998,18.01654500374959,16.0,1
Blatcan01,Andray Blatche,8/22/1986,18.01314847209646,13.666666666666666,6
Bargnan01,Andrea Bargnani,10/26/1985,18.00604805462695,15.555555555555555,9
Herreca01,Carl Herrera,12/14/1966,17.9868283188528,11.0,1
Osmande01,Cedi Osman,4/8/1995,17.985840111125235,13.0,4
Baileth01,Thurl Bailey,4/7/1961,17.98443836954441,9.0,1
Whiteja01,Jahidi White,2/19/1976,17.953239942226357,8.666666666666666,3
Thornma01,Marcus Thornton,6/5/1987,17.95177292782385,16.0,6
Gordoer01,Eric Gordon,12/25/1988,17.91547040038312,18.076923076923077,13
Herrmwa01,Walter Herrmann,6/26/1979,17.897380834087052,8.0,2
Batumni01,Nicolas Batum,12/14/1988,17.870001032596065,23.5,12
Goldwan01,Anthony Goldwire,9/6/1971,17.85119145425221,11.0,3
Gillke01,Kendall Gill,5/25/1968,17.843227005948837,16.571428571428573,7
Nesbyty01,Tyrone Nesby,1/31/1976,17.842853891733522,15.0,4
Blounco01,Corie Blount,1/4/1969,17.771469579167036,10.0,6
Collida01,Darren Collison,8/23/1987,17.760281655210544,22.9,10
Adebaba01,Bam Adebayo,7/18/1997,17.712241423692664,25.0,4
Finlemi01,Michael Finley,3/6/1973,17.624313010562215,23.23076923076923,13
Sextoco01,Collin Sexton,1/4/1999,17.607914990180348,19.333333333333332,3
Hughela01,Larry Hughes,1/23/1979,17.578269901870993,18.75,12
Thompkl01,Klay Thompson,2/8/1990,17.532669675798875,24.25,8
Knighbr03,Brandon Knight,12/2/1991,17.491984468066356,17.75,4
Hoodro01,Rodney Hood,10/20/1992,17.485403127668352,13.571428571428571,7
Geeal01,Alonzo Gee,5/29/1987,17.450989685718724,17.166666666666668,6
Pricema01,Mark Price,2/15/1964,17.40253723336497,17.0,2
Anunoog01,OG Anunoby,7/17/1997,17.353502414657484,12.25,4
Covinro01,Robert Covington,12/14/1990,17.31062247499902,21.0,7
Davisba01,Baron Davis,4/13/1979,17.301761421109955,19.9,10
Kempsh01,Shawn Kemp,11/26/1969,17.284879149408226,16.5,6
Alstora01,Rafer Alston,7/24/1976,17.283676528719955,23.25,8
Mutomdi01,Dikembe Mutombo,6/25/1966,17.225340211099617,18.555555555555557,9
Walkesa01,Samaki Walker,2/25/1976,17.21559158510696,7.0,5
Anderni01,Nick Anderson,1/20/1968,17.21326908832663,18.0,4
Barryjo01,Jon Barry,7/25/1969,17.210872889659495,16.0,9
Morrima02,Markieff Morris,9/2/1989,17.15578334644186,15.0,6
Gamblke01,Kevin Gamble,11/13/1965,17.144093952612423,12.0,1
Ilgauzy01,Zydrunas Ilgauskas,6/5/1975,17.13454233615159,17.181818181818183,11
Grayaa01,Aaron Gray,12/7/1984,17.042662053551933,3.6,5
Foyera01,Randy Foye,9/24/1983,17.000230849286766,20.0,10
Mejrisa01,Salah Mejri,6/15/1986,16.99214706458287,9.0,3
Mbahalu01,Luc Mbah a Moute,9/9/1986,16.980605505890434,16.625,8
Greenje02,Jeff Green,8/28/1986,16.972826887024357,23.454545454545453,11
Greenda02,Danny Green,6/22/1987,16.96993524351779,19.8,10
Jonesde01,DeQuan Jones,6/20/1990,16.967104658712827,5.0,1
Pattepa01,Patrick Patterson,3/14/1989,16.96254365116482,18.428571428571427,7
Vucevni01,Nikola Vucevic,10/24/1990,16.93774785558238,21.2,10
Porzikr01,Kristaps Porzingis,8/2/1995,16.89346353905034,20.0,5
Mirotni01,Nikola Mirotic,2/11/1991,16.804503359849004,18.0,5
Brownpj01,P.J. Brown,10/14/1969,16.79621813898307,24.375,8
Dragigo01,Goran Dragic,5/6/1986,16.780187377785808,21.555555555555557,9
Szabobr01,Brett Szabo,2/1/1968,16.719770809788667,7.0,1
Gasolma01,Marc Gasol,1/29/1985,16.71395394787522,25.615384615384617,13
Feltora01,Raymond Felton,6/26/1984,16.63638733241656,25.727272727272727,11
Hartjo01,Josh Hart,3/6/1995,16.623325159795442,16.75,4
Richmmi01,Mitch Richmond,6/30/1965,16.607046364951152,22.25,4
Claxtsp01,Speedy Claxton,5/8/1978,16.584187932362425,17.0,5
Jeffeot01,Othyus Jeffers,8/5/1985,16.569916407014436,4.0,1
Marbust01,Stephon Marbury,2/20/1977,16.561374777045373,22.8,10
Willija02,Jason Williams,11/18/1975,16.536933677723717,19.727272727272727,11
Doleami01,Michael Doleac,6/15/1977,16.5201244312781,8.5,8
Chalmma01,Mario Chalmers,5/19/1986,16.516879487135306,17.88888888888889,9
Carroma01,Matt Carroll,8/28/1980,16.511986363855225,12.5,6
Willico02,Corliss Williamson,12/4/1973,16.51174869813519,17.5,8
Longgr01,Grant Long,3/12/1966,16.473949015229305,12.666666666666666,6
Thomala01,Lance Thomas,4/24/1988,16.464340126303913,11.571428571428571,7
Bynumwi01,Will Bynum,1/4/1983,16.444345852866952,12.2,5
Waitedi01,Dion Waiters,12/10/1991,16.424095719794483,20.0,7
Anderry01,Ryan Anderson,5/6/1988,16.39511167266334,16.11111111111111,9
Broekry01,Ryan Broekhoff,8/23/1990,16.3875675140722,5.0,1
Burksal01,Alec Burks,7/20/1991,16.314058869043656,10.5,10
Millspa01,Paul Millsap,2/10/1985,16.278584337074353,21.266666666666666,15
Martike02,Kevin Martin,2/1/1983,16.263787315327075,20.545454545454547,11
Sealyma01,Malik Sealy,2/1/1970,16.23280326402432,22.333333333333332,3
Elliose01,Sean Elliott,2/2/1968,16.220696963107425,10.2,5
Brownja02,Jaylen Brown,10/24/1996,16.220149494051103,19.4,5
Robinbe01,Bernard Robinson,12/26/1980,16.21958852057144,7.0,3
Jacobca01,Casey Jacobsen,3/19/1981,16.211926064469147,6.5,2
Maybele01,Lee Mayberry,6/12/1970,16.188632062896684,14.0,2
Hornaje01,Jeff Hornacek,5/3/1963,16.18656159860564,22.0,3
Whitede01,Derrick White,7/2/1994,16.181981837466918,17.666666666666668,3
Lopezro01,Robin Lopez,4/1/1988,16.1704557698143,17.666666666666668,9
Gallola01,Langston Galloway,12/9/1991,16.128434319250758,16.5,6
Willije01,Jerome Williams,5/10/1973,16.12489453151565,17.625,8
Odomla01,Lamar Odom,11/6/1979,16.121656395928643,24.153846153846153,13
Pargoje01,Jeremy Pargo,3/17/1986,16.110841717756923,4.0,1
Thomajo02,John Thomas,9/8/1975,16.099804752520985,3.6666666666666665,3
Landrca01,Carl Landry,9/19/1983,16.072029125624372,12.11111111111111,9
Barklch01,Charles Barkley,2/20/1963,16.053452646007255,14.0,4
Fournev01,Evan Fournier,10/29/1992,16.052496185786477,22.125,8
Iguodan01,Andre Iguodala,1/28/1984,16.04535647493163,24.58823529411765,17
Augmost01,Stacey Augmon,8/1/1968,16.040222268287863,11.11111111111111,9
Fryech01,Channing Frye,5/17/1983,16.032813221702757,10.375,8
Wiggian01,Andrew Wiggins,2/23/1995,16.016693081524764,28.0,7
Wrighdo01,Dorell Wright,12/2/1985,16.00432038344245,13.25,8
Martica01,Cartier Martin,11/20/1984,15.984132473803836,5.25,4
Lawsoty01,Ty Lawson,11/3/1987,15.979029749001972,19.375,8
Masonde01,Desmond Mason,10/11/1977,15.911576262989334,25.333333333333332,9
Grangda01,Danny Granger,4/20/1983,15.880460882292427,23.625,8
Martija01,Jarell Martin,5/24/1994,15.849931820751928,11.0,2
Curryse01,Seth Curry,8/23/1990,15.804008069940219,15.0,5
Willish01,Shammond Williams,4/5/1975,15.764647610309417,10.666666666666666,6
Thomptr01,Tristan Thompson,3/13/1991,15.761799162792508,17.9,10
Russebr01,Bryon Russell,12/31/1970,15.732879353017832,20.5,8
Griffed01,Eddie Griffin,5/30/1982,15.727665538347695,17.75,4
Robinla01,Larry Robinson,1/11/1968,15.637585542592985,5.0,1
Newblir01,Ira Newble,1/20/1975,15.628967030656428,13.333333333333334,6
Pressph01,Phil Pressey,2/17/1991,15.588492739366426,4.0,2
Maccuto01,Todd MacCulloch,1/27/1976,15.517396312734332,7.0,3
Tayloje03,Jeffery Taylor,5/23/1989,15.514102826089436,7.333333333333333,3
Jordade01,DeAndre Jordan,7/21/1988,15.453752415217501,17.625,8
Fordtj01,T.J. Ford,3/24/1983,15.453156686238287,18.142857142857142,7
Okafoja01,Jahlil Okafor,12/15/1995,15.43013941276882,6.75,4
Johnsan02,Anthony Johnson,10/2/1974,15.387913156070262,10.363636363636363,11
Hummero01,Robbie Hummel,3/8/1989,15.37541715831576,5.5,2
Martike01,Kenyon Martin,12/30/1977,15.364820108513237,17.333333333333332,12
Tuckepj01,P.J. Tucker,5/5/1985,15.356537128625533,22.4,5
Hensojo01,John Henson,12/28/1990,15.339337043325395,13.285714285714286,7
Thomaty01,Tyrus Thomas,8/17/1986,15.315701932327826,9.857142857142858,7
Hibbero01,Roy Hibbert,12/11/1986,15.309142683093125,21.142857142857142,7
Boguemu01,Muggsy Bogues,1/9/1965,15.247675498478904,15.333333333333334,3
Evansty01,Tyreke Evans,9/19/1989,15.24461329619447,20.4,10
Witheje01,Jeff Withey,3/7/1990,15.239125139722814,7.0,1
Zipsepa01,Paul Zipser,2/18/1994,15.22382873665808,6.5,2
Dampier01,Erick Dampier,7/14/1975,15.211406158000177,12.76923076923077,13
Langan01,Andrew Lang,6/28/1966,15.204039145455072,4.5,2
Moblecu01,Cuttino Mobley,9/1/1975,15.19749445212983,25.636363636363637,11
Williwa02,Walt Williams,4/16/1970,15.193497044756366,16.142857142857142,7
Bayleje01,Jerryd Bayless,8/20/1988,15.163016374394275,12.7,10
Okafoem01,Emeka Okafor,9/28/1982,15.144662313917186,21.88888888888889,9
Ellisla01,LaPhonso Ellis,5/5/1970,15.129594076055572,17.571428571428573,7
Roseja01,Jalen Rose,1/30/1973,15.101523493466482,24.6,10
Houstal01,Allan Houston,4/20/1971,15.085869693442497,26.5,8
Brandel01,Elton Brand,3/11/1979,15.042617832906163,23.466666666666665,15
Dudlech02,Chris Dudley,2/22/1965,15.011483524137944,9.25,4
Dunnkr01,Kris Dunn,3/18/1994,15.00984669140051,15.75,4
Mahinia01,Ian Mahinmi,11/5/1986,15.002476937654441,10.5,6
Bradlsh01,Shawn Bradley,3/22/1972,14.979675933135992,12.333333333333334,9
Jonesda01,Damon Jones,8/25/1976,14.964845289566139,17.11111111111111,9
Allento01,Tony Allen,1/11/1982,14.957253783669303,16.928571428571427,14
Chrisdo01,Doug Christie,5/9/1970,14.918272501762477,27.375,8
Palacmi01,Milt Palacio,2/7/1978,14.901443717940177,16.2,5
Ingrabr01,Brandon Ingram,9/2/1997,14.894994875125647,21.8,5
Wallabe01,Ben Wallace,9/10/1974,14.867201906248862,20.666666666666668,15
Jonesed02,Eddie Jones,10/20/1971,14.856760767246158,25.0,9
Harprma01,Matt Harpring,5/31/1976,14.83307450834838,17.4,10
Hendege01,Gerald Henderson,1/16/1956,14.822543888110147,20.0,7
Hendege02,Gerald Henderson,12/9/1987,14.822543888110145,20.0,7
Lavinza01,Zach LaVine,3/10/1995,14.739507212124774,19.714285714285715,7
Kerrst01,Steve Kerr,9/27/1965,14.711928529300645,11.571428571428571,7
Maxweve01,Vernon Maxwell,9/12/1965,14.70652004390228,13.25,4
Portibo01,Bobby Portis,2/10/1995,14.644792654689303,9.6,5
Bareajo01,J.J. Barea,6/26/1984,14.629004596485258,12.083333333333334,12
Simmobo01,Bobby Simmons,6/2/1980,14.626644523224257,19.285714285714285,7
Smitsri01,Rik Smits,8/23/1966,14.615832536850485,16.333333333333332,3
Mcdyean01,Antonio McDyess,9/7/1974,14.614046207580373,18.90909090909091,11
Gortama01,Marcin Gortat,2/17/1984,14.583935909219395,21.142857142857142,7
Jacksma02,Marc Jackson,1/16/1975,14.565444047082263,11.0,5
Coleno01,Norris Cole,10/13/1988,14.543200542372,12.8,5
Johnsal01,Alexander Johnson,2/8/1983,14.49381194644394,5.0,2
Hendece01,Cedric Henderson,10/3/1965,14.493708418906218,12.333333333333334,3
Hendece02,Cedric Henderson,3/11/1975,14.493708418906218,12.333333333333334,3
Atkinch01,Chucky Atkins,8/14/1974,14.485148108833604,21.77777777777778,9
Milesda01,Darius Miles,10/9/1981,14.39006197983393,19.833333333333332,6
Milleol01,Oliver Miller,4/6/1970,14.35689902032484,14.0,3
Dekkesa01,Sam Dekker,5/6/1994,14.340932290743753,4.0,1
Boothca01,Calvin Booth,5/7/1976,14.337421466796421,6.0,3
Kuzmaky01,Kyle Kuzma,7/24/1995,14.321146462551315,22.0,4
Thomaku01,Kurt Thomas,10/4/1972,14.32057785593655,19.083333333333332,12
Keefead01,Adam Keefe,2/22/1970,14.273524759397809,6.333333333333333,3
Adamsst01,Steven Adams,7/20/1993,14.24650110537714,27.428571428571427,7
Hasleud01,Udonis Haslem,6/9/1980,14.206425207427055,19.5,12
Diallch01,Cheick Diallo,9/13/1996,14.195628313934314,5.0,1
Youngtr01,Trae Young,9/19/1998,14.17873709749692,21.0,3
Brownde03,Dee Brown,8/17/1984,14.145425943726526,14.0,4
Brownde01,Dee Brown,11/29/1968,14.145425943726526,14.0,4
Fizerma01,Marcus Fizer,8/10/1978,14.14219291347409,10.6,5
Robined01,Eddie Robinson,4/19/1976,14.142136749629236,7.333333333333333,3
Wilkido01,Dominique Wilkins,1/12/1960,14.133319900141498,12.0,1
Denglu01,Luol Deng,4/16/1985,14.096338915175059,22.071428571428573,14
Turiaro01,Ronny Turiaf,1/13/1983,14.047184413093742,13.8,5
Bynuman01,Andrew Bynum,10/27/1987,14.039106921637467,11.571428571428571,7
Odengr01,Greg Oden,1/22/1988,14.036183785508562,9.5,2
Turneev01,Evan Turner,10/27/1988,14.025880095790322,20.666666666666668,9
Willima02,Marvin Williams,6/19/1986,14.023798608191298,20.666666666666668,15
Scolalu01,Luis Scola,4/30/1980,13.94896057090672,18.25,8
Perkike01,Kendrick Perkins,11/10/1984,13.932784691534168,15.0,11
Azubuke01,Kelenna Azubuike,12/16/1983,13.90832054375116,25.5,2
Anderde01,Derek Anderson,7/18/1974,13.904792280003955,15.777777777777779,9
Robinna01,Nate Robinson,5/31/1984,13.892641455700153,16.5,10
Oaklech01,Charles Oakley,12/18/1963,13.890413481478566,21.0,6
Hawkihe01,Hersey Hawkins,9/29/1966,13.863224171839825,22.0,3
Bowenry01,Ryan Bowen,11/20/1975,13.8476196824266,13.4,5
Bassbr01,Brandon Bass,4/30/1985,13.836989549323036,20.625,8
Hutchch01,Chandler Hutchison,4/26/1996,13.800730052468973,3.6666666666666665,3
Arthuda01,Darrell Arthur,3/25/1988,13.793025703180815,9.125,8
Craigto01,Torrey Craig,12/19/1990,13.789151598876899,16.0,3
Mcdanxa01,Xavier McDaniel,6/4/1963,13.787300692964777,12.0,1
Blaylmo01,Mookie Blaylock,3/20/1967,13.763117929702961,17.0,5
Szczewa02,Wally Szczerbiak,3/5/1977,13.710655282242737,20.8,10
Holidjr01,Jrue Holiday,6/12/1990,13.701412181952081,22.916666666666668,12
Udrihbe01,Beno Udrih,7/5/1982,13.697352192675378,14.181818181818182,11
Buckngr01,Greg Buckner,9/16/1976,13.687560134000199,12.5,10
Hamda01,Darvin Ham,7/23/1973,13.66903555794712,8.666666666666666,6
Richapo01,Pooh Richardson,5/14/1966,13.649075510905517,13.0,2
Sprewla01,Latrell Sprewell,9/8/1970,13.622085791941734,28.5,8
Rosema01,Malik Rose,11/23/1974,13.594688940148634,11.7,10
Lafrera01,Raef LaFrentz,5/29/1976,13.592549358155553,23.142857142857142,7
Fortsda01,Danny Fortson,3/27/1976,13.583265157947967,6.571428571428571,7
Booketr01,Trevor Booker,11/25/1987,13.578483600483313,12.285714285714286,7
Salmojo01,John Salmons,12/12/1979,13.577675845152315,23.818181818181817,11
Harriot01,Othella Harrington,1/31/1974,13.51001888579385,12.333333333333334,6
Naderab01,Abdel Nader,9/25/1993,13.50680147089595,4.0,1
Dedmode01,Dewayne Dedmon,8/12/1989,13.49078607033276,9.666666666666666,6
Besttr01,Travis Best,7/12/1972,13.483399956655967,19.444444444444443,9
Watsoea01,Earl Watson,6/12/1979,13.448591562910359,14.818181818181818,11
Klebima01,Maxi Kleber,1/29/1992,13.445276606709912,17.25,4
Madsema01,Mark Madsen,1/28/1976,13.434133413059417,6.2,5
Sabondo01,Domantas Sabonis,5/3/1996,13.434034803646792,16.8,5
Dumarjo01,Joe Dumars,5/24/1963,13.425752267199826,19.5,2
Reevebr01,Bryant Reeves,6/8/1973,13.393600652572076,14.0,4
Lambje01,Jeremy Lamb,5/30/1992,13.393016480933998,11.875,8
Thompja02,Jason Thompson,7/21/1986,13.373267971192703,16.571428571428573,7
Patteru01,Ruben Patterson,7/31/1975,13.275838710652256,22.875,8
Wrighbr03,Brandan Wright,10/5/1987,13.269448034164895,8.285714285714286,7
Divindo01,Donte DiVincenzo,1/31/1997,13.233856630585919,13.0,2
Korveky01,Kyle Korver,3/17/1981,13.223020387863434,21.647058823529413,17
Mariosh01,Shawn Marion,5/7/1978,13.221676639478472,23.375,8
Capelca01,Clint Capela,5/18/1994,13.220816588029301,15.166666666666666,6
Singlja01,James Singleton,7/20/1981,13.196010937951261,8.25,4
Persowe01,Wesley Person,3/28/1971,13.193320872599992,14.714285714285714,7
Carnero01,Rodney Carney,4/15/1984,13.18667773097527,10.25,4
Smithmi02,Michael Smith,3/28/1972,13.186586044761148,14.8,5
Smithmi01,Michael Smith,5/19/1965,13.186586044761148,14.8,5
Parsoch01,Chandler Parsons,10/25/1988,13.172645300490261,18.428571428571427,7
Walkebi01,Henry Walker,10/9/1987,13.15321989556061,6.0,3
Declean01,Andrew DeClercq,2/1/1973,13.092748237865647,9.0,8
Jacksju01,Justin Jackson,3/28/1995,13.078608371816154,6.75,4
Bridgmi02,Miles Bridges,3/21/1998,13.067287503414024,17.666666666666668,3
Jefferi01,Richard Jefferson,6/21/1980,13.044119005622457,20.5625,16
Profila01,Laron Profit,8/5/1977,13.01431405530603,4.5,2
Breweco01,Corey Brewer,3/5/1986,12.972990012573542,16.5,12
Radmavl01,Vladimir Radmanovic,11/19/1980,12.933952172481831,12.666666666666666,12
Murrade01,Dejounte Murray,9/19/1996,12.932401415259585,21.0,3
Gibsota01,Taj Gibson,6/24/1985,12.921565300115402,18.666666666666668,12
Pachuza01,Zaza Pachulia,2/10/1984,12.849397547199253,13.923076923076923,13
Mcrobjo01,Josh McRoberts,2/28/1987,12.843715294609893,13.0,6
Livinsh01,Shaun Livingston,9/11/1985,12.82995549638962,10.0,11
Artesro01,Metta World Peace,11/13/1979,12.828719226288815,20.266666666666666,15
Johnser02,Ervin Johnson,12/21/1967,12.826657152871016,20.714285714285715,7
Liggide01,DeAndre Liggins,3/31/1988,12.803680360250517,5.0,1
Leeco01,Courtney Lee,10/3/1985,12.80071616964521,22.2,10
Tayloma01,Maurice Taylor,10/30/1976,12.787417965262382,16.25,8
Geigema01,Matt Geiger,9/10/1969,12.771321151496556,9.666666666666666,3
Kittlke01,Kerry Kittles,6/12/1974,12.762743686347273,18.285714285714285,7
Chrisse01,Semaj Christon,11/1/1992,12.714880435750556,6.0,1
Collini01,Nick Collison,10/26/1980,12.686782850299402,13.545454545454545,11
Rosste01,Terrence Ross,2/5/1991,12.658197950991315,16.444444444444443,9
Knightr01,Travis Knight,9/13/1974,12.62832914029932,8.2,5
Wilkida02,Damien Wilkins,1/11/1980,12.60598063257847,11.875,8
Harklma01,Maurice Harkless,5/11/1993,12.599030908531,13.11111111111111,9
Williaa01,Aaron Williams,10/2/1971,12.582292268486043,11.5,8
Batismi01,Mike Batiste,11/21/1977,12.580153340673938,7.0,1
Banksma01,Marcus Banks,11/19/1981,12.571330655878223,10.666666666666666,3
Przybjo01,Joel Przybilla,10/10/1979,12.564775138748491,10.5,8
Greenwi01,Willie Green,7/28/1981,12.539067906369938,11.8,10
Langan02,Antonio Lang,5/15/1972,12.511115743300039,7.0,1
Laettch01,Christian Laettner,8/17/1969,12.499402427587798,16.875,8
Songada01,Darius Songaila,2/14/1978,12.486346559640198,13.0,7
Duprero01,Ronald Dupree,1/26/1981,12.48516454345767,5.5,2
Masonan01,Anthony Mason,12/14/1966,12.459111500511137,35.0,3
Belljo01,Jordan Bell,1/7/1995,12.434744687794815,3.0,2
Papanko01,Kostas Papanikolaou,7/31/1990,12.434567219290301,4.0,1
Rossqu01,Quinton Ross,4/30/1981,12.391433362053718,17.142857142857142,7
Bryanma01,Mark Bryant,4/25/1965,12.370944903787297,11.5,2
Willija01,Jayson Williams,2/22/1968,12.362832562238996,11.5,2
Napiesh01,Shabazz Napier,7/14/1991,12.323732472428464,8.2,5
Holmeri01,Richaun Holmes,10/15/1993,12.181920745834748,15.75,4
Snower01,Eric Snow,4/24/1973,12.16686950113961,23.0,12
Shumpim01,Iman Shumpert,6/26/1990,12.153632054802204,12.75,8
Harride01,Devin Harris,2/27/1983,12.151667686900566,16.133333333333333,15
Lenarvo01,Voshon Lenard,5/14/1973,12.148683827434976,18.142857142857142,7
Johnsde03,DerMarr Johnson,5/5/1980,12.128935641904686,10.75,4
Roberan03,Andre Roberson,12/4/1991,12.12792815110348,20.5,4
Buechju01,Jud Buechler,6/19/1968,12.127667953791228,8.75,4
Walkean02,Antoine Walker,8/12/1976,12.09331868255691,26.363636363636363,11
Clarkia01,Ian Clark,3/7/1991,12.07470978723673,10.0,3
Hillso01,Solomon Hill,3/18/1991,12.065965619840584,16.166666666666668,6
Willier01,Eric Williams,7/17/1972,12.058781313590838,17.666666666666668,9
Kukocto01,Toni Kukoc,9/18/1968,12.048655554378227,17.2,10
Mayooj01,O.J. Mayo,11/5/1987,12.017023132224692,23.625,8
Youngth01,Thaddeus Young,6/21/1988,11.970203882821716,23.25,12
Robinmi01,Mitchell Robinson,4/1/1998,11.926663546343777,10.0,3
Grayed01,Ed Gray,9/27/1975,11.908519713117407,3.5,2
Hansetr01,Travis Hansen,4/15/1978,11.888113324097342,3.0,1
Plumlma01,Mason Plumlee,3/5/1990,11.855918136271763,19.333333333333332,6
Ibakase01,Serge Ibaka,9/18/1989,11.82297754398352,23.545454545454547,11
Davisan01,Antonio Davis,10/31/1968,11.817667004050808,24.77777777777778,9
Mercero01,Ron Mercer,5/18/1976,11.807860841949521,12.571428571428571,7
Johnsav01,Avery Johnson,3/25/1965,11.784833825363826,17.4,5
Smartma01,Marcus Smart,3/6/1994,11.760112750462445,24.0,7
Drobnpr01,Predrag Drobnjak,10/27/1975,11.733812005522473,12.75,4
Gallida01,Danilo Gallinari,8/8/1988,11.727964548766401,20.666666666666668,9
Motiedo01,Donatas Motiejunas,9/20/1990,11.72059297920469,10.5,2
